benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean,m4c_rank_score,m4c_rank_bucket,m4c_rank_reason,family_rank,family_normalized_approx_delta,m4d_rank_score,m4d_family_normalized_approx_delta,m4d_cross_family_rank,m4d_rank_reason
ibm01,m4d-default,original_refinement_m173_tiny0p05um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-0.5499916076660156,False,False,False,c51c0704,2,True,,,,,,,,,,,,,,,,0.6040268456375839,0.7584767150122373,150,family=original_refinement rank=91/150 percentile=0.604027
ibm01,m4d-default,original_refinement_m173_tiny0p05um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,0.5499916076660156,False,False,False,3c15ebc9,2,True,,,,,,,,,,,,,,,,0.6711409395973155,0.7722718221680853,166,family=original_refinement rank=101/150 percentile=0.671141
ibm01,m4d-default,original_refinement_m173_tiny0p05um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,0.5999908447265625,False,False,False,584ab15e,2,True,,,,,,,,,,,,,,,,0.6912751677852349,0.7728988724933512,172,family=original_refinement rank=104/150 percentile=0.691275
ibm01,m4d-default,original_refinement_m173_tiny0p1um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-1.2000045776367188,False,False,False,35a53479,2,True,,,,,,,,,,,,,,,,0.4697986577181208,0.7503247737385423,117,family=original_refinement rank=71/150 percentile=0.469799
ibm01,m4d-default,original_refinement_m173_tiny0p1um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-1.1000041961669922,False,False,False,84075277,2,True,,,,,,,,,,,,,,,,0.4966442953020134,0.7515788983095105,124,family=original_refinement rank=75/150 percentile=0.496644
ibm01,m4d-default,original_refinement_m173_tiny0p1um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,1.1000041961669922,False,False,False,733d2025,2,True,,,,,,,,,,,,,,,,0.738255033557047,0.7791696388708121,183,family=original_refinement rank=111/150 percentile=0.738255
ibm01,m4d-default,original_refinement_m173_tiny0p1um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,1.2000045776367188,False,False,False,f17c6acc,2,True,,,,,,,,,,,,,,,,0.7651006711409396,0.7804237634417803,189,family=original_refinement rank=115/150 percentile=0.765101
ibm01,m4d-default,original_refinement_m173_tiny0p25um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-3.0,False,False,False,2d1602f0,2,True,,,,,,,,,,,,,,,,0.31543624161073824,0.7277506749837335,79,family=original_refinement rank=48/150 percentile=0.315436
ibm01,m4d-default,original_refinement_m173_tiny0p25um_p0_m1,original_refinement,True,True,True,False,False,duplicate,,-2.7035999298095703,False,False,False,244908c4,2,True,,,,,,,,,,,,,,,,0.3288590604026846,0.7314678869123206,83,family=original_refinement rank=50/150 percentile=0.328859
ibm01,m4d-default,original_refinement_m173_tiny0p25um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,2.75,False,False,False,244908c4,2,True,,,,,,,,,,,,,,,,0.8523489932885906,0.7998625627293869,211,family=original_refinement rank=128/150 percentile=0.852349
ibm01,m4d-default,original_refinement_m173_tiny0p25um_p1_p0,original_refinement,True,False,True,False,False,prefiltered,,3.0,False,False,False,707e86fe,2,True,,,,,,,,,,,,,,,,0.87248322147651,0.8029978621965892,216,family=original_refinement rank=131/150 percentile=0.872483
ibm01,m4d-default,original_refinement_m173_tiny0p5um_m1_p0,original_refinement,True,True,True,False,False,duplicate,,-6.0,False,False,False,14fd7ecc,2,True,,,,,,,,,,,,,,,,0.22818791946308725,0.6901270813773056,58,family=original_refinement rank=35/150 percentile=0.228188
ibm01,m4d-default,original_refinement_m173_tiny0p5um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-5.20359992980957,False,False,False,19403550,2,True,,,,,,,,,,,,,,,,0.2550335570469799,0.7001148922402973,64,family=original_refinement rank=39/150 percentile=0.255034
ibm01,m4d-default,original_refinement_m173_tiny0p5um_p0_p1,original_refinement,True,True,True,False,False,duplicate,,5.5,False,False,False,14fd7ecc,2,True,,,,,,,,,,,,,,,,0.9261744966442953,0.8343508568686124,229,family=original_refinement rank=139/150 percentile=0.926174
ibm01,m4d-default,original_refinement_m173_tiny0p5um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,6.0,False,False,False,67ce8394,2,True,,,,,,,,,,,,,,,,0.9463087248322147,0.8406214558030171,233,family=original_refinement rank=142/150 percentile=0.946309
ibm01,m4d-default,original_refinement_m215_grid_m1_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-3.0299835205078125,False,False,False,bbbf31f2,2,True,,,,,,,,,,,,,,,,0.2953020134228188,0.7273746457202415,74,family=original_refinement rank=45/150 percentile=0.295302
ibm01,m4d-default,original_refinement_m215_grid_m1_p0,original_refinement,True,True,True,False,False,duplicate,,-1.5149917602539062,False,False,False,6b9c1cf4,2,True,,,,,,,,,,,,,,,,0.40268456375838924,0.7463744571552015,101,family=original_refinement rank=61/150 percentile=0.402685
ibm01,m4d-default,original_refinement_m215_grid_m1_p1,original_refinement,True,False,True,False,False,budget_exceeded,,0.0,False,False,False,a37591a9,2,True,,,,,,,,,,,,,,,,0.6510067114093959,0.7653742685901613,162,family=original_refinement rank=98/150 percentile=0.651007
ibm01,m4d-default,original_refinement_m215_grid_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-1.5149917602539062,False,False,False,b5741e31,2,True,,,,,,,,,,,,,,,,0.40939597315436244,0.7463744571552015,102,family=original_refinement rank=62/150 percentile=0.409396
ibm01,m4d-default,original_refinement_m215_grid_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,1.5149917602539062,False,False,False,8d13ac13,2,True,,,,,,,,,,,,,,,,0.8187919463087249,0.7843740800251212,203,family=original_refinement rank=123/150 percentile=0.818792
ibm01,m4d-default,original_refinement_m215_grid_p1_m1,original_refinement,True,False,True,False,False,budget_exceeded,,0.0,False,False,False,0dcbd374,2,True,,,,,,,,,,,,,,,,0.6442953020134228,0.7653742685901613,160,family=original_refinement rank=97/150 percentile=0.644295
ibm01,m4d-default,original_refinement_m215_grid_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,1.5149917602539062,False,False,False,3d7f1d14,2,True,,,,,,,,,,,,,,,,0.8120805369127517,0.7843740800251212,201,family=original_refinement rank=122/150 percentile=0.812081
ibm01,m4d-default,original_refinement_m215_grid_p1_p1,original_refinement,True,False,True,False,False,budget_exceeded,,3.0299835205078125,False,False,False,5d8ff0dd,2,True,,,,,,,,,,,,,,,,0.8859060402684564,0.8033738914600812,219,family=original_refinement rank=133/150 percentile=0.885906
ibm01,m4d-default,original_refinement_m215_opposite,original_refinement,True,True,True,False,False,duplicate,,3.0300064086914062,False,False,False,7be49f7e,2,True,,,,,,,,,,,,,,,,0.8926174496644296,0.8033741785053204,220,family=original_refinement rank=134/150 percentile=0.892617
ibm01,m4d-default,original_refinement_m215_scale0p125x,original_refinement,True,False,True,False,False,budget_exceeded,,-0.378753662109375,False,False,False,bbd07bdb,2,True,,,,,,,,,,,,,,,,0.6308724832214765,0.7606242439701115,156,family=original_refinement rank=95/150 percentile=0.630872
ibm01,m4d-default,original_refinement_m215_scale0p25x,original_refinement,True,False,True,False,False,budget_exceeded,,-0.75750732421875,False,False,False,f054a3fa,2,True,,,,,,,,,,,,,,,,0.5234899328859061,0.7558742193500617,130,family=original_refinement rank=79/150 percentile=0.523490
ibm01,m4d-default,original_refinement_m215_scale0p5x,original_refinement,True,False,True,False,False,budget_exceeded,,-1.5149917602539062,False,False,False,6b9c1cf4,2,True,,,,,,,,,,,,,,,,0.3959731543624161,0.7463744571552015,99,family=original_refinement rank=60/150 percentile=0.395973
ibm01,m4d-default,original_refinement_m215_scale1p5x,original_refinement,True,False,True,False,False,budget_exceeded,,-4.5449981689453125,False,False,False,04f3cc6e,2,True,,,,,,,,,,,,,,,,0.26174496644295303,0.7083745472400422,66,family=original_refinement rank=40/150 percentile=0.261745
ibm01,m4d-default,original_refinement_m215_tiny0p05um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-0.5999908447265625,False,False,False,2e178249,2,True,,,,,,,,,,,,,,,,0.5704697986577181,0.7578496646869715,141,family=original_refinement rank=86/150 percentile=0.570470
ibm01,m4d-default,original_refinement_m215_tiny0p05um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-0.5999908447265625,False,False,False,cb8929c6,2,True,,,,,,,,,,,,,,,,0.5771812080536913,0.7578496646869715,143,family=original_refinement rank=87/150 percentile=0.577181
ibm01,m4d-default,original_refinement_m215_tiny0p05um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,0.5999908447265625,False,False,False,0d7271a7,2,True,,,,,,,,,,,,,,,,0.6845637583892618,0.7728988724933512,170,family=original_refinement rank=103/150 percentile=0.684564
ibm01,m4d-default,original_refinement_m215_tiny0p05um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,0.5999908447265625,False,False,False,ff5510c6,2,True,,,,,,,,,,,,,,,,0.6778523489932886,0.7728988724933512,168,family=original_refinement rank=102/150 percentile=0.677852
ibm01,m4d-default,original_refinement_m215_tiny0p1um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-1.2000045776367188,False,False,False,48de2f32,2,True,,,,,,,,,,,,,,,,0.4563758389261745,0.7503247737385423,114,family=original_refinement rank=69/150 percentile=0.456376
ibm01,m4d-default,original_refinement_m215_tiny0p1um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-1.2000045776367188,False,False,False,59cb8125,2,True,,,,,,,,,,,,,,,,0.46308724832214765,0.7503247737385423,115,family=original_refinement rank=70/150 percentile=0.463087
ibm01,m4d-default,original_refinement_m215_tiny0p1um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,1.2000045776367188,False,False,False,b3da23b5,2,True,,,,,,,,,,,,,,,,0.7583892617449665,0.7804237634417803,188,family=original_refinement rank=114/150 percentile=0.758389
ibm01,m4d-default,original_refinement_m215_tiny0p1um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,1.2000045776367188,False,False,False,94b1a282,2,True,,,,,,,,,,,,,,,,0.7516778523489933,0.7804237634417803,186,family=original_refinement rank=113/150 percentile=0.751678
ibm01,m4d-default,original_refinement_m215_tiny0p25um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-3.0,False,False,False,76a2e7bc,2,True,,,,,,,,,,,,,,,,0.30201342281879195,0.7277506749837335,76,family=original_refinement rank=46/150 percentile=0.302013
ibm01,m4d-default,original_refinement_m215_tiny0p25um_p0_m1,original_refinement,True,False,True,False,False,budget_exceeded,,-3.0,False,False,False,5c5103a3,2,True,,,,,,,,,,,,,,,,0.3087248322147651,0.7277506749837335,77,family=original_refinement rank=47/150 percentile=0.308725
ibm01,m4d-default,original_refinement_m215_tiny0p25um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,3.0,False,False,False,e3eb9c15,2,True,,,,,,,,,,,,,,,,0.8657718120805369,0.8029978621965892,214,family=original_refinement rank=130/150 percentile=0.865772
ibm01,m4d-default,original_refinement_m215_tiny0p25um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,3.0,False,False,False,810f6108,2,True,,,,,,,,,,,,,,,,0.8590604026845637,0.8029978621965892,213,family=original_refinement rank=129/150 percentile=0.859060
ibm01,m4d-default,original_refinement_m215_tiny0p5um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,6.0,False,False,False,969d73cc,2,True,,,,,,,,,,,,,,,,0.9395973154362416,0.8406214558030171,232,family=original_refinement rank=141/150 percentile=0.939597
ibm01,m4d-default,original_refinement_m215_tiny0p5um_p1_p0,original_refinement,True,True,True,False,False,duplicate,,6.0,False,False,False,14fd7ecc,2,True,,,,,,,,,,,,,,,,0.9328859060402684,0.8406214558030171,230,family=original_refinement rank=140/150 percentile=0.932886
ibm01,m4d-default,original_refinement_m243_grid_m1_m1,original_refinement,True,True,True,False,False,duplicate,,-9.166145324707031,False,False,False,128ebd63,2,True,,,,,,,,,,,,,,,,0.09395973154362416,0.6504198263787493,25,family=original_refinement rank=15/150 percentile=0.093960
ibm01,m4d-default,original_refinement_m243_grid_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-9.166145324707031,False,False,False,128ebd63,2,True,,,,,,,,,,,,,,,,0.087248322147651,0.6504198263787493,23,family=original_refinement rank=14/150 percentile=0.087248
ibm01,m4d-default,original_refinement_m243_grid_m1_p1,original_refinement,True,True,True,False,False,duplicate,,-34.63351058959961,False,False,False,2d1f1a1d,2,True,,,,,,,,,,,,,,,,0.040268456375838924,0.3310285593944906,12,family=original_refinement rank=7/150 percentile=0.040268
ibm01,m4d-default,original_refinement_m243_grid_p1_m1,original_refinement,True,True,True,False,False,duplicate,,9.929931640625,False,False,False,8571ef50,2,True,,,,,,,,,,,,,,,,0.9865771812080537,0.8899075061189895,243,family=original_refinement rank=148/150 percentile=0.986577
ibm01,m4d-default,original_refinement_m243_grid_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,9.929931640625,False,False,False,8571ef50,2,True,,,,,,,,,,,,,,,,0.9798657718120806,0.8899075061189895,242,family=original_refinement rank=147/150 percentile=0.979866
ibm01,m4d-default,original_refinement_m243_grid_p1_p1,original_refinement,True,False,True,False,False,budget_exceeded,,-15.537433624267578,False,False,False,02b0654f,2,True,,,,,,,,,,,,,,,,0.0738255033557047,0.5705162391347309,20,family=original_refinement rank=12/150 percentile=0.073826
ibm01,m4d-default,original_refinement_m243_opposite,original_refinement,True,True,True,False,False,duplicate,,18.708398818969727,False,False,False,5ecc2f8b,2,True,,,,,,,,,,,,,,,,1.0,0.9999999999874588,247,family=original_refinement rank=150/150 percentile=1.000000
ibm01,m4d-default,original_refinement_m243_scale0p125x,original_refinement,True,False,True,False,False,budget_exceeded,,-8.658376693725586,False,False,False,7d682d9b,2,True,,,,,,,,,,,,,,,,0.10067114093959731,0.6567878532514619,26,family=original_refinement rank=16/150 percentile=0.100671
ibm01,m4d-default,original_refinement_m243_scale0p25x,original_refinement,True,False,True,False,False,budget_exceeded,,-17.316757202148438,False,False,False,2e9b4e9a,2,True,,,,,,,,,,,,,,,,0.06040268456375839,0.5482013900718894,17,family=original_refinement rank=10/150 percentile=0.060403
ibm01,m4d-default,original_refinement_m243_scale0p5x,original_refinement,True,False,True,False,False,budget_exceeded,,-34.63351058959961,False,False,False,2d1f1a1d,2,True,,,,,,,,,,,,,,,,0.03355704697986577,0.3310285593944906,10,family=original_refinement rank=6/150 percentile=0.033557
ibm01,m4d-default,original_refinement_m243_tiny0p05um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-1.2499809265136719,False,False,False,6d01acc8,2,True,,,,,,,,,,,,,,,,0.4429530201342282,0.7496980104585158,111,family=original_refinement rank=67/150 percentile=0.442953
ibm01,m4d-default,original_refinement_m243_tiny0p05um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,-1.5999984741210938,False,False,False,b525a9a0,2,True,,,,,,,,,,,,,,,,0.38926174496644295,0.7453083711364158,97,family=original_refinement rank=59/150 percentile=0.389262
ibm01,m4d-default,original_refinement_m243_tiny0p05um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,1.2499809265136719,False,False,False,89083d94,2,True,,,,,,,,,,,,,,,,0.785234899328859,0.7810505267218069,194,family=original_refinement rank=118/150 percentile=0.785235
ibm01,m4d-default,original_refinement_m243_tiny0p1um_m1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,-2.500009536743164,False,False,False,e440533d,2,True,,,,,,,,,,,,,,,,0.33557046979865773,0.734021154315955,84,family=original_refinement rank=51/150 percentile=0.335570
ibm01,m4d-default,original_refinement_m243_tiny0p1um_p0_p1,original_refinement,True,False,True,False,False,budget_exceeded,,-3.200000762939453,False,False,False,4ba3b5a0,2,True,,,,,,,,,,,,,,,,0.28859060402684567,0.725242425841797,73,family=original_refinement rank=44/150 percentile=0.288591
ibm01,m4d-default,original_refinement_m243_tiny0p1um_p1_p0,original_refinement,True,False,True,False,False,budget_exceeded,,2.500009536743164,False,False,False,513645f2,2,True,,,,,,,,,,,,,,,,0.8456375838926175,0.7967273828643676,210,family=original_refinement rank=127/150 percentile=0.845638
